  R12754638 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/boavista/echotop/waldvogel

### Radar 1382 - Tabatinga
  R13822144 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/tabatinga/cappi/cappi3km
  R12827317 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tabatinga/chuva/chuva24h
  R12827318 | Chuva 48h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tabatinga/chuva/chuva48h
  R12827319 | Chuva 72h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tabatinga/chuva/chuva72h
  R12827378 | Doppler | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/tabatinga/ppi/ppivr
  R12822577 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tabatinga/agua_liquida/dvil
  R12824658 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/tabatinga/echotop/echotop20dbz
  R12824657 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tabatinga/echotop/echotop35dbz
  R12827598 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/tabatinga/ppi/ppicz
  R12822578 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tabatinga/agua_liquida/vil
  R12824659 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tabatinga/echotop/waldvogel

### Radar 1250 - Gama
  R12504961 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/decea/gama/cappi/cappi3km
  R12504593 | Centróides | TXT | fase=Sistema de Previsão | freq=10 min | /oper/share/radar/decea/gama/previsao_radar/cent_sistconvectivo
  R12507545 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/gama/chuva/chuva24h
  R12574587 | Clusters 20 min | PNG | fase=Sistema de Previsão | freq=10 min | /oper/share/radar/decea/gama/previsao_radar/rast_tempestade
  R12507562 | Doppler | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/gama/ppi/ppivr
  R12502174 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/gama/agua_liquida/dvil
  R12507557 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/decea/gama/echotop/echotop20dbz
  R12504486 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/gama/echotop/echotop35dbz
  R12507565 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/decea/gama/ppi/ppicz
  R12507561 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/gama/agua_liquida/vil
  R12504490 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/gama/echotop/waldvogel

### Radar 4965 - Santiago
  R12554965 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/decea/santiago/cappi/cappi3km
  R12554596 | Centróides | TXT | fase=Sistema de Previsão | freq=10 min | /oper/share/radar/decea/santiago/previsao_radar/cent_sistconvectivo
  R12557549 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/santiago/chuva/chuva24h
  R12574590 | Clusters 20 min | PNG | fase=Sistema de Previsão | freq=10 min | /oper/share/radar/decea/santiago/previsao_radar/rast_tempestade
  R12558323 | Doppler | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/santiago/ppi/ppivr
  R12552171 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/santiago/agua_liquida/dvil
  R12558320 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/decea/santiago/echotop/echotop20dbz
  R12554483 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/santiago/echotop/echotop35dbz
  R12558322 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/decea/santiago/ppi/ppicz
  R12558321 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/santiago/agua_liquida/vil
  R12554487 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/santiago/echotop/waldvogel

### Radar 1378 - Manaus
  R12782140 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/manaus/cappi/cappi3km
  R12787290 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/manaus/chuva/chuva24h
  R12787291 | Chuva 48h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/manaus/chuva/chuva48h
  R12787292 | Chuva 72h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/manaus/chuva/chuva72h
  R12787367 | Doppler | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/manaus/ppi/ppivr
  R12782569 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/manaus/agua_liquida/dvil
  R12784646 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/manaus/echotop/echotop20dbz
  R12784645 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/manaus/echotop/echotop35dbz
  R12787587 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/manaus/ppi/ppicz
  R12782570 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/manaus/agua_liquida/vil
  R12784647 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/manaus/echotop/waldvogel

### Radar 1376 - Cruzeiro do Sul
  R12762138 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/cappi/cappi_3km
  R12767282 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/chuva/chuva24h
  R12767283 | Chuva 48h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/chuva/chuva48h
  R12767284 | Chuva 72h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/chuva/chuva72h
  R12767363 | Doppler | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/ppi/ppivr
  R12762565 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/agua_liquida/dvil
  R12764640 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/echotop/echotop20dbz
  R12764639 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/echotop/echotop35dbz
  R12767583 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/ppi/ppicz
  R12762566 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/agua_liquida/vil
  R12764641 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/cruzeirodosul/echotop/waldvogel

### Radar 4962 - Canguçu
  R12574962 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/decea/cangucu/cappi/cappi3km
  R12574592 | Centróides | TXT | fase=Sistema de Previsão | freq=10 min | /oper/share/radar/decea/cangucu/previsao_radar/cent_sistconvectivo
  R12577546 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/cangucu/chuva/chuva24h
  R12574586 | Clusters 20 min | PNG | fase=Sistema de Previsão | freq=10 min | /oper/share/radar/decea/cangucu/previsao_radar/rast_tempestade
  R12577538 | Doppler | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/cangucu/ppi/ppivr
  R12572172 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/cangucu/agua_liquida/dvil
  R12578314 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/decea/cangucu/echotop/echotop20dbz
  R12574484 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/cangucu/echotop/echotop35dbz
  R12578316 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/decea/cangucu/ppi/ppicz
  R12578315 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/cangucu/agua_liquida/vil
  R12574488 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/decea/cangucu/echotop/waldvogel

### Radar 4966 - Almenara
  R12894966 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/cemaden/almenara/cappi/cappi3km
  R12894673 | Centróides | TXT | fase=Sistema de Previsão | freq=10 min | /oper/share/radar/cemaden/almenara/previsao_radar/cent_sistconvectivo
  R12897250 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/almenara/chuva/chuva24h
  R12894598 | Clusters 20 min | PNG | fase=Sistema de Previsão | freq=10 min | /oper/share/radar/cemaden/almenara/previsao_radar/rast_tempestade
  R12897396 | Doppler | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/almenara/ppi/ppivr
  R12892193 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/almenara/agua_liquida/dvil
  R12894616 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/cemaden/almenara/echotop/echotop20dbz
  R12894615 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/almenara/echotop/echotop35dbz
  R12897395 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/cemaden/almenara/ppi/ppicz
  R12892192 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/almenara/agua_liquida/vil
  R12894617 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/almenara/echotop/waldvogel

### Radar 1383 - Tefé
  R12832258 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/tefe/cappi/cappi3km
  R12837294 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tefe/chuva/chuva24h
  R12837295 | Chuva 48h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tefe/chuva/chuva48h
  R12837296 | Chuva 72h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tefe/chuva/chuva72h
  R12837377 | Doppler | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/tefe/ppi/ppivr
  R12832571 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tefe/agua_liquida/dvil
  R12834649 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/tefe/echotop/echotop20dbz
  R12834648 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tefe/echotop/echotop35dbz
  R12837597 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/tefe/ppi/ppicz
  R12832572 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tefe/agua_liquida/vil
  R12834650 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/tefe/echotop/waldvogel

### Radar 2241 - Macaé
  R12992241 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/inea/macae/cappi/cappi3km
  R12997258 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/inea/macae/chuva/chuva24h
  R12997758 | Doppler | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/inea/macae/ppi/ppivr
  R12992197 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/inea/macae/agua_liquida/dvil
  R12994622 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/inea/macae/echotop/echotop20dbz
  R12994621 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/inea/macae/echotop/echotop35dbz
  R12997399 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/inea/macae/ppi/ppicz
  R12992196 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/inea/macae/agua_liquida/vil
  R12994623 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/inea/macae/echotop/waldvogel

### Radar 1374 - Belém
   |  |  | fase= | freq= min | 

### Radar 8342 - Petrolina
  R12258342 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/cemaden/petrolina/cappi/cappi3km
  R12254677 | Centróides | TXT | fase=Sistema de Previsão | freq=10 min | /oper/share/radar/cemaden/petrolina/previsao_radar/cent_sistconvectivo
  R12257222 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/petrolina/chuva/chuva24h
  R12254668 | Clusters 20 min | PNG | fase=Sistema de Previsão | freq=10 min | /oper/share/radar/cemaden/petrolina/previsao_radar/rast_tempestade
  R12257382 | Doppler | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/petrolina/ppi/ppivr
  R12252179 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/petrolina/agua_liquida/dvil
  R12254495 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/cemaden/petorlina/echotop/echotop20dbz
  R12254496 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/petrolina/echotop/echotop35dbz
  R12257381 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/cemaden/petrolina/ppi/ppicz
  R12252178 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/petrolina/agua_liquida/vil
  R12254494 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/cemaden/petrolina/echotop/waldvogel

### Radar 1136 - Fortaleza
  R13851136 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/funceme/fortaleza/cappi/cappi3km
  R13851131 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/funceme/fortaleza/chuva/chuva24h
  R13851143 | Doppler | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/funceme/fortaleza/ppi/ppivr
  R13851138 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/funceme/fortaleza/agua_liquida/dvil
  R13851140 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/funceme/fortaleza/echotop/echotop20dbz
  R13851139 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/funceme/fortaleza/echotop/echotop35dbz
  R13851142 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/funceme/fortaleza/ppi/ppicz
  R13851137 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/funceme/fortaleza/agua_liquida/vil
  R13851141 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/funceme/fortaleza/echotop/waldvogel

### Radar 1381 - São Gabriel
  R13812143 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/saogabriel/cappi/cappi3km
  R12817298 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saogabriel/chuva/chuva24h
  R12817299 | Chuva 48h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saogabriel/chuva/chuva48h
  R12817311 | Chuva 72h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saogabriel/chuva/chuva72h
  R12817374 | Doppler | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/saogabriel/ppi/ppivr
  R12812573 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saogabriel/agua_liquida/dvil
  R12814652 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/saogabriel/echotop/echotop20dbz
  R12814651 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saogabriel/echotop/echotop35dbz
  R12817594 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/saogabriel/ppi/ppicz
  R12812574 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saogabriel/agua_liquida/vil
  R12814653 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saogabriel/echotop/waldvogel

### Radar 4961 - Lontras
  R12222244 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sdcsc/lontras/cappi/cappi3km
  R12227262 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sdcsc/lontras/chuva/chuva24h
  R12227760 | Doppler | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sdcsc/lontras/ppi/ppivr
  R12222199 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sdcsc/lontras/agua_liquida/dvil
  R12224625 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sdcsc/lontras/echotop/echotop20dbz
  R12224624 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sdcsc/lontras/echotop/echotop35dbz
  R12227759 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sdcsc/lontras/ppi/ppicz
  R12222198 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sdcsc/lontras/agua_liquida/vil
  R12224626 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sdcsc/lontras/echotop/waldvogel

### Radar 1390 - São Luiz
  R12904967 | CAPPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/saoluis/cappi/cappi3km
  R12907313 | Chuva 24hrs | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saoluis/chuva/chuva24h
  R12907314 | Chuva 48h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saoluis/chuva/chuva48h
  R12907315 | Chuva 72h | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saoluis/chuva/chuva72h
  R12907766 | Doppler | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/saoluis/ppi/ppivr
  R12902575 | DVIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saoluis/agua_liquida/dvil
  R12904655 | Echotop 20 dBz | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/saoluis/echotop/echotop20dbz
  R12904654 | Echotop 35dBz | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saoluis/echotop/echotop35dbz
  R12907765 | PPI | PNG | fase=Iniciação Convectiva | freq=10 min | /oper/share/radar/sipam/saoluis/ppi/ppicz
  R12902576 | VIL | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saoluis/agua_liquida/vil
  R12904656 | Waldvogel | PNG | fase=Convecção Madura | freq=10 min | /oper/share/radar/sipam/saoluis/echotop/waldvogel

=== CONSULTA A DADOS HISTÓRICOS (PNG/TXT em s0–s3) ===

OBSERVACAO IMPORTANTE SOBRE "WMS":
  O Nowcasting nao expoe GetMap/GetCapabilities WMS para esses radares. O site usa
  imagens estaticas (PNG/JPG/TIF) e TXT servidos por HTTPS nos hosts espelhados
  s0, s1, s2 e s3.cptec.inpe.br — o mesmo caminho logico em qualquer espelho.

LOGICA DE TEMPO E FREQUENCIA (campo freq em minutos, ex.: 10):
  - A cada produto, o arquivo mais recente segue o padrao de nome:
      {id_produto}_{YYYYMMDDHHMM}.{ext}
    onde YYYYMMDDHHMM e o instante associado ao produto (no JSON da API: fileDate,
    fileTime; no proprio site costuma-se referir horario em UTC).
  - Para reconstruir um dia, use passos de "freq" minutos (ex.: freq=10 => tentar
    00, 10, 20, ... 50 de cada hora). Na pratica podem faltar arquivos (falha,
    manutencao, atraso de ingestao); trate 404 como "sem dado nesse instante".
  - Pastas: .../{YYYY}/{MM}/{arquivo} — o mes e o da data do arquivo.

MODELO DE URL (substituir partes):
  Base publica = https://{s0|s1|s2|s3}.cptec.inpe.br
  Se localizacao (API) = /oper/share/radar/... entao caminho web = /radar/...
    (ou seja: remover o prefixo /oper/share).
  URL completa:
    {Base}{caminho_web}/{YYYY}/{MM}/{id_produto}_{YYYYMMDDHHMM}.{png|jpg|tif|txt}

EXEMPLO UNICO (Sao Francisco, CAPPI, 07/11/2025 as 12:00 UTC):
  id_produto = R12458345
  Arquivo: R12458345_202511071200.png
  Pasta: .../cappi/cappi3km/2025/11/
  https://s0.cptec.inpe.br/radar/cemaden/saofrancisco/cappi/cappi3km/2025/11/R12458345_202511071200.png
  (trocar s0 por s1, s2 ou s3 se um espelho falhar)

CONVERSAO DE FUSO (referencia):
  07/11/2025 12:00 UTC = 09:00 horario de Brasilia (BRT, UTC-3).
  Se quiser montar o nome do arquivo pelo horario local, converta antes para UTC.

EXEMPLO DE VARREDURA DO DIA 07/11/2025 (UTC), freq=10 min, produto CAPPI:
  Instantaneos a testar: 202511070000, 202511070010, 202511070020, ... ate 202511072350.
  Total de ate 144 tentativas por produto por dia (24*60/10).

---

TABELA: exemplo CAPPI por radar — 07/11/2025 12:00 UTC (arquivo ..._202511071200.png)
Espelho usado na coluna URL: s0 (use s1–s3 como alternativa).

radar_id	produto_id	Nome	URL_exemplo_20251107_1200UTC
8345	R12458345	Sao Francisco	https://s0.cptec.inpe.br/radar/cemaden/saofrancisco/cappi/cappi3km/2025/11/R12458345_202511071200.png
8344	R12278344	Jaraguari	https://s0.cptec.inpe.br/radar/cemaden/jaraguari/cappi/cappi3km/2025/11/R12278344_202511071200.png
2247	R12132247	Chapeco	https://s0.cptec.inpe.br/radar/sdcsc/chapeco/cappi/cappi3km/2025/11/R12132247_202511071200.png
4964	R12544964	Morro da Igreja	https://s0.cptec.inpe.br/radar/decea/morroigreja/cappi/cappi3km/2025/11/R12544964_202511071200.png
1379	R13792141	Porto Velho	https://s0.cptec.inpe.br/radar/sipam/portovelho/cappi/cappi_3km/2025/11/R13792141_202511071200.png
1377	R12772255	Macapa	https://s0.cptec.inpe.br/radar/sipam/macapa/cappi/cappi3km/2025/11/R12772255_202511071200.png
2169	R12972169	Santa Tereza	https://s0.cptec.inpe.br/radar/cemaden/santatereza/cappi/cappi3km/2025/11/R12972169_202511071200.png
5984	R12475984	Tres Marias	https://s0.cptec.inpe.br/radar/cemaden/tresmarias/cappi/cappi3km/2025/11/R12475984_202511071200.png
4963	R12564963	Pico do Couto	https://s0.cptec.inpe.br/radar/decea/picocouto/cappi/cappi3km/2025/11/R12564963_202511071200.png
4960	R12534960	Sao Roque	https://s0.cptec.inpe.br/radar/decea/saoroque/cappi/cappi3km/2025/11/R12534960_202511071200.png
1380	R13802142	Santarem	https://s0.cptec.inpe.br/radar/sipam/santarem/cappi/cappi3km/2025/11/R13802142_202511071200.png
2238	R12952238	Guaratiba	https://s0.cptec.inpe.br/radar/inea/guaratiba/cappi/cappi3km/2025/11/R12952238_202511071200.png
8343	R12248343	Natal	https://s0.cptec.inpe.br/radar/cemaden/natal/cappi/cappi3km/2025/11/R12248343_202511071200.png
7011	R13967011	Quixeramobim	https://s0.cptec.inpe.br/radar/funceme/quixeramobim/cappi/cappi3km/2025/11/R13967011_202511071200.png
8346	R12468346	Salvador	https://s0.cptec.inpe.br/radar/cemaden/salvador/cappi/cappi3km/2025/11/R12468346_202511071200.png
8325	R12448325	Maceio	https://s0.cptec.inpe.br/radar/cemaden/maceio/cappi/cappi3km/2025/11/R12448325_202511071200.png
1375	R13752137	Boa Vista	https://s0.cptec.inpe.br/radar/sipam/boavista/cappi/cappi_3km/2025/11/R13752137_202511071200.png
1382	R13822144	Tabatinga	https://s0.cptec.inpe.br/radar/sipam/tabatinga/cappi/cappi3km/2025/11/R13822144_202511071200.png
1250	R12504961	Gama	https://s0.cptec.inpe.br/radar/decea/gama/cappi/cappi3km/2025/11/R12504961_202511071200.png
4965	R12554965	Santiago	https://s0.cptec.inpe.br/radar/decea/santiago/cappi/cappi3km/2025/11/R12554965_202511071200.png
1378	R12782140	Manaus	https://s0.cptec.inpe.br/radar/sipam/manaus/cappi/cappi3km/2025/11/R12782140_202511071200.png
1376	R12762138	Cruzeiro do Sul	https://s0.cptec.inpe.br/radar/sipam/cruzeirodosul/cappi/cappi_3km/2025/11/R12762138_202511071200.png
4962	R12574962	Cangucu	https://s0.cptec.inpe.br/radar/decea/cangucu/cappi/cappi3km/2025/11/R12574962_202511071200.png
4966	R12894966	Almenara	https://s0.cptec.inpe.br/radar/cemaden/almenara/cappi/cappi3km/2025/11/R12894966_202511071200.png
1383	R12832258	Tefe	https://s0.cptec.inpe.br/radar/sipam/tefe/cappi/cappi3km/2025/11/R12832258_202511071200.png
2241	R12992241	Macae	https://s0.cptec.inpe.br/radar/inea/macae/cappi/cappi3km/2025/11/R12992241_202511071200.png
1374	(N/A API)	Belem	(API indisponivel — definir id/path via API quando voltar)
8342	R12258342	Petrolina	https://s0.cptec.inpe.br/radar/cemaden/petrolina/cappi/cappi3km/2025/11/R12258342_202511071200.png
1136	R13851136	Fortaleza	https://s0.cptec.inpe.br/radar/funceme/fortaleza/cappi/cappi3km/2025/11/R13851136_202511071200.png
1381	R13812143	Sao Gabriel	https://s0.cptec.inpe.br/radar/sipam/saogabriel/cappi/cappi3km/2025/11/R13812143_202511071200.png
4961	R12222244	Lontras	https://s0.cptec.inpe.br/radar/sdcsc/lontras/cappi/cappi3km/2025/11/R12222244_202511071200.png
1390	R12904967	Sao Luiz	https://s0.cptec.inpe.br/radar/sipam/saoluis/cappi/cappi3km/2025/11/R12904967_202511071200.png

OUTROS PRODUTOS (mesma logica):
  Troque o sufixo do caminho e o id_produto pela linha em "PRODUTOS POR RADAR" acima.
  Ex.: Centróides TXT (Sao Francisco):
    /radar/cemaden/saofrancisco/previsao_radar/cent_sistconvectivo/2025/11/R12454680_202511071200.txt
  Ex.: PPI PNG:
    .../ppi/ppicz/2025/11/R12457387_202511071200.png

API (lista de instantes disponiveis sem adivinhar):
  GET https://nowcasting.cptec.inpe.br/api/camadas/radar/{radar_id}/imagens?quantidade=N&nome={NomeRadar}
  Na resposta JSON, cada imagem traz "url", "fileDate", "fileTime", "boundingBox" e o nome de arquivo.
  Use quantidade alto (ex.: 50) para puxar mais historico recente; para arquivos antigos o site pode nao
  listar — ai resta montar a URL pelo padrao acima ou contatar o CPTEC.


================================================================================
REDEMET (Rede de Meteorologia do Comando da Aeronautica) — redemet.decea.mil.br
================================================================================
Fonte do site: https://redemet.decea.mil.br/

API BASE
  https://api-redemet.decea.mil.br/
  Parametro comum: api_key=... (o front publico embute uma chave; para uso estavel/automatizado,
  obtenha chave e termos na documentacao oficial da API REDEMET.)

ENDPOINTS OBSERVADOS (GET, todos com api_key)
